PlayList,Genre,Artist,Album,PathDest,PathSource
,,Norah Jones,Norah Jones - Come Away With Me,TF2:\Flac\Norah Jones\Norah Jones - Come Away With Me\04. Norah Jones - Feelin? the Same Way.flac,f:\Flac\Norah Jones\Norah Jones - Come Away With Me\04. Norah Jones - Feelin? the Same Way.flac
,,Norah Jones,Norah Jones - Come Away With Me,TF2:\Flac\Norah Jones\Norah Jones - Come Away With Me\05. Norah Jones - Come Away With Me.flac,f:\Flac\Norah Jones\Norah Jones - Come Away With Me\05. Norah Jones - Come Away With Me.flac
,,Norah Jones,Norah Jones - Come Away With Me,TF2:\Flac\Norah Jones\Norah Jones - Come Away With Me\06. Norah Jones - Shoot the Moon.flac,f:\Flac\Norah Jones\Norah Jones - Come Away With Me\06. Norah Jones - Shoot the Moon.flac
,,Norah Jones,Norah Jones - Come Away With Me,TF2:\Flac\Norah Jones\Norah Jones - Come Away With Me\07. Norah Jones - Turn Me On.flac,f:\Flac\Norah Jones\Norah Jones - Come Away With Me\07. Norah Jones - Turn Me On.flac
,,Norah Jones,Norah Jones - Come Away With Me,TF2:\Flac\Norah Jones\Norah Jones - Come Away With Me\08. Norah Jones - Lonestar.flac,f:\Flac\Norah Jones\Norah Jones - Come Away With Me\08. Norah Jones - Lonestar.flac
,,Norah Jones,Norah Jones - Come Away With Me,TF2:\Flac\Norah Jones\Norah Jones - Come Away With Me\09. Norah Jones - I?ve Got to See You Again.flac,f:\Flac\Norah Jones\Norah Jones - Come Away With Me\09. Norah Jones - I?ve Got to See You Again.flac
,,Norah Jones,Norah Jones - Come Away With Me,TF2:\Flac\Norah Jones\Norah Jones - Come Away With Me\10. Norah Jones - Painter Song.flac,f:\Flac\Norah Jones\Norah Jones - Come Away With Me\10. Norah Jones - Painter Song.flac
,,Norah Jones,Norah Jones - Come Away With Me,TF2:\Flac\Norah Jones\Norah Jones - Come Away With Me\11. Norah Jones - One Flight Down.flac,f:\Flac\Norah Jones\Norah Jones - Come Away With Me\11. Norah Jones - One Flight Down.flac
,,Norah Jones,Norah Jones - Come Away With Me,TF2:\Flac\Norah Jones\Norah Jones - Come Away With Me\12. Norah Jones - Nightingale.flac,f:\Flac\Norah Jones\Norah Jones - Come Away With Me\12. Norah Jones - Nightingale.flac
,,Norah Jones,Norah Jones - Come Away With Me,TF2:\Flac\Norah Jones\Norah Jones - Come Away With Me\13. Norah Jones - The Long Day Is Over.flac,f:\Flac\Norah Jones\Norah Jones - Come Away With Me\13. Norah Jones - The Long Day Is Over.flac
,,Norah Jones,Norah Jones - Come Away With Me,TF2:\Flac\Norah Jones\Norah Jones - Come Away With Me\14. Norah Jones - The Nearness of You.flac,f:\Flac\Norah Jones\Norah Jones - Come Away With Me\14. Norah Jones - The Nearness of You.flac
,,Norah Jones,Norah Jones - Feels Like Home,TF2:\Flac\Norah Jones\Norah Jones - Feels Like Home\01. Norah Jones - Sunrise.flac,f:\Flac\Norah Jones\Norah Jones - Feels Like Home\01. Norah Jones - Sunrise.flac
,,Norah Jones,Norah Jones - Feels Like Home,TF2:\Flac\Norah Jones\Norah Jones - Feels Like Home\03. Norah Jones - Those Sweet Words.flac,f:\Flac\Norah Jones\Norah Jones - Feels Like Home\03. Norah Jones - Those Sweet Words.flac
,,Norah Jones,Norah Jones - Feels Like Home,TF2:\Flac\Norah Jones\Norah Jones - Feels Like Home\04. Norah Jones - Carnival Town.flac,f:\Flac\Norah Jones\Norah Jones - Feels Like Home\04. Norah Jones - Carnival Town.flac
,,Norah Jones,Norah Jones - Feels Like Home,TF2:\Flac\Norah Jones\Norah Jones - Feels Like Home\05. Norah Jones - In the Morning.flac,f:\Flac\Norah Jones\Norah Jones - Feels Like Home\05. Norah Jones - In the Morning.flac
,,Norah Jones,Norah Jones - Feels Like Home,TF2:\Flac\Norah Jones\Norah Jones - Feels Like Home\06. Norah Jones - Be Here to Love Me.flac,f:\Flac\Norah Jones\Norah Jones - Feels Like Home\06. Norah Jones - Be Here to Love Me.flac
,,Norah Jones,Norah Jones - Feels Like Home,TF2:\Flac\Norah Jones\Norah Jones - Feels Like Home\07. Norah Jones feat. Dolly Parton - Creepin' In.flac,f:\Flac\Norah Jones\Norah Jones - Feels Like Home\07. Norah Jones feat. Dolly Parton - Creepin' In.flac
,,Norah Jones,Norah Jones - Feels Like Home,TF2:\Flac\Norah Jones\Norah Jones - Feels Like Home\08. Norah Jones - Toes.flac,f:\Flac\Norah Jones\Norah Jones - Feels Like Home\08. Norah Jones - Toes.flac
,,Norah Jones,Norah Jones - Feels Like Home,TF2:\Flac\Norah Jones\Norah Jones - Feels Like Home\09. Norah Jones - Humble Me.flac,f:\Flac\Norah Jones\Norah Jones - Feels Like Home\09. Norah Jones - Humble Me.flac
,,Norah Jones,Norah Jones - Feels Like Home,TF2:\Flac\Norah Jones\Norah Jones - Feels Like Home\10. Norah Jones - Above Ground.flac,f:\Flac\Norah Jones\Norah Jones - Feels Like Home\10. Norah Jones - Above Ground.flac
,,Norah Jones,Norah Jones - Feels Like Home,TF2:\Flac\Norah Jones\Norah Jones - Feels Like Home\11. Norah Jones - The Long Way Home.flac,f:\Flac\Norah Jones\Norah Jones - Feels Like Home\11. Norah Jones - The Long Way Home.flac
,,Norah Jones,Norah Jones - Feels Like Home,TF2:\Flac\Norah Jones\Norah Jones - Feels Like Home\12. Norah Jones - The Prettiest Thing.flac,f:\Flac\Norah Jones\Norah Jones - Feels Like Home\12. Norah Jones - The Prettiest Thing.flac
,,Norah Jones,Norah Jones - Feels Like Home,TF2:\Flac\Norah Jones\Norah Jones - Feels Like Home\13. Norah Jones - Don't Miss You at All.flac,f:\Flac\Norah Jones\Norah Jones - Feels Like Home\13. Norah Jones - Don't Miss You at All.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\01. Nouvelle Vague - Love Will Tear Us Apart.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\01. Nouvelle Vague - Love Will Tear Us Apart.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\02. Nouvelle Vague - Just Can?t Get Enough.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\02. Nouvelle Vague - Just Can?t Get Enough.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\03. Nouvelle Vague - In a Manner of Speaking.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\03. Nouvelle Vague - In a Manner of Speaking.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\04. Nouvelle Vague - The Guns of Brixton.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\04. Nouvelle Vague - The Guns of Brixton.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\05. Nouvelle Vague - This Is Not a Love Song.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\05. Nouvelle Vague - This Is Not a Love Song.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\06. Nouvelle Vague - Too Drunk to Fuck.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\06. Nouvelle Vague - Too Drunk to Fuck.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\07. Nouvelle Vague - Marian.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\07. Nouvelle Vague - Marian.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\08. Nouvelle Vague - Making Plans for Nigel.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\08. Nouvelle Vague - Making Plans for Nigel.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\09. Nouvelle Vague - A Forest.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\09. Nouvelle Vague - A Forest.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\10. Nouvelle Vague - I Melt With You.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\10. Nouvelle Vague - I Melt With You.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\11. Nouvelle Vague feat. M?lanie Pain - Teenage Kicks.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\11. Nouvelle Vague feat. M?lanie Pain - Teenage Kicks.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\12. Nouvelle Vague - Psyche.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\12. Nouvelle Vague - Psyche.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\13. Nouvelle Vague - Friday Night Saturday Morning.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\13. Nouvelle Vague - Friday Night Saturday Morning.flac
,,Nouvelle Vague,Nouvelle Vague - Nouvelle Vague,TF2:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\14. Nouvelle Vague - Sorry for Laughing.flac,f:\Flac\Nouvelle Vague\Nouvelle Vague - Nouvelle Vague\14. Nouvelle Vague - Sorry for Laughing.flac
,,Paul Simon,Paul Simon - The Rhythm of the Saints,TF2:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\00. Paul Simon - Hidden Track One Audio.flac,f:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\00. Paul Simon - Hidden Track One Audio.flac
,,Paul Simon,Paul Simon - The Rhythm of the Saints,TF2:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\01. Paul Simon - The Obvious Child.flac,f:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\01. Paul Simon - The Obvious Child.flac
,,Paul Simon,Paul Simon - The Rhythm of the Saints,TF2:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\02. Paul Simon - Can't Run But.flac,f:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\02. Paul Simon - Can't Run But.flac
,,Paul Simon,Paul Simon - The Rhythm of the Saints,TF2:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\03. Paul Simon - The Coast.flac,f:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\03. Paul Simon - The Coast.flac
,,Paul Simon,Paul Simon - The Rhythm of the Saints,TF2:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\04. Paul Simon - Proof.flac,f:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\04. Paul Simon - Proof.flac
,,Paul Simon,Paul Simon - The Rhythm of the Saints,TF2:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\05. Paul Simon - Further to Fly.flac,f:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\05. Paul Simon - Further to Fly.flac
,,Paul Simon,Paul Simon - The Rhythm of the Saints,TF2:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\06. Paul Simon - She Moves On.flac,f:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\06. Paul Simon - She Moves On.flac
,,Paul Simon,Paul Simon - The Rhythm of the Saints,TF2:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\07. Paul Simon - Born at the Right Time.flac,f:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\07. Paul Simon - Born at the Right Time.flac
,,Paul Simon,Paul Simon - The Rhythm of the Saints,"TF2:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\08. Paul Simon - The Cool, Cool River.flac","f:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\08. Paul Simon - The Cool, Cool River.flac"
,,Paul Simon,Paul Simon - The Rhythm of the Saints,TF2:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\09. Paul Simon - Spirit Voices.flac,f:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\09. Paul Simon - Spirit Voices.flac
,,Paul Simon,Paul Simon - The Rhythm of the Saints,TF2:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\10. Paul Simon - The Rhythm of the Saints.flac,f:\Flac\Paul Simon\Paul Simon - The Rhythm of the Saints\10. Paul Simon - The Rhythm of the Saints.flac
,,Paula Cole,Paula Cole - This Fire,TF2:\Flac\Paula Cole\Paula Cole - This Fire\00. Paula Cole - Hidden Track One Audio.flac,f:\Flac\Paula Cole\Paula Cole - This Fire\00. Paula Cole - Hidden Track One Audio.flac
,,Paula Cole,Paula Cole - This Fire,TF2:\Flac\Paula Cole\Paula Cole - This Fire\01. Paula Cole - Tiger.flac,f:\Flac\Paula Cole\Paula Cole - This Fire\01. Paula Cole - Tiger.flac
,,Paula Cole,Paula Cole - This Fire,TF2:\Flac\Paula Cole\Paula Cole - This Fire\03. Paula Cole - Throwing Stones.flac,f:\Flac\Paula Cole\Paula Cole - This Fire\03. Paula Cole - Throwing Stones.flac
,,Paula Cole,Paula Cole - This Fire,TF2:\Flac\Paula Cole\Paula Cole - This Fire\04. Paula Cole - Carmen.flac,f:\Flac\Paula Cole\Paula Cole - This Fire\04. Paula Cole - Carmen.flac
,,Paula Cole,Paula Cole - This Fire,TF2:\Flac\Paula Cole\Paula Cole - This Fire\05. Paula Cole - Mississippi.flac,f:\Flac\Paula Cole\Paula Cole - This Fire\05. Paula Cole - Mississippi.flac
,,Paula Cole,Paula Cole - This Fire,TF2:\Flac\Paula Cole\Paula Cole - This Fire\06. Paula Cole - Nietzsche?s Eyes.flac,f:\Flac\Paula Cole\Paula Cole - This Fire\06. Paula Cole - Nietzsche?s Eyes.flac
,,Paula Cole,Paula Cole - This Fire,TF2:\Flac\Paula Cole\Paula Cole - This Fire\07. Paula Cole - Road to Dead.flac,f:\Flac\Paula Cole\Paula Cole - This Fire\07. Paula Cole - Road to Dead.flac
,,Paula Cole,Paula Cole - This Fire,TF2:\Flac\Paula Cole\Paula Cole - This Fire\08. Paula Cole - ME.flac,f:\Flac\Paula Cole\Paula Cole - This Fire\08. Paula Cole - ME.flac
,,Paula Cole,Paula Cole - This Fire,TF2:\Flac\Paula Cole\Paula Cole - This Fire\09. Paula Cole - Feelin? Love.flac,f:\Flac\Paula Cole\Paula Cole - This Fire\09. Paula Cole - Feelin? Love.flac
,,Paula Cole,Paula Cole - This Fire,"TF2:\Flac\Paula Cole\Paula Cole - This Fire\10. Paula Cole - hush, hush, hush..flac","f:\Flac\Paula Cole\Paula Cole - This Fire\10. Paula Cole - hush, hush, hush..flac"
,,Paula Cole,Paula Cole - This Fire,TF2:\Flac\Paula Cole\Paula Cole - This Fire\11. Paula Cole - I Don?t Want to Wait.flac,f:\Flac\Paula Cole\Paula Cole - This Fire\11. Paula Cole - I Don?t Want to Wait.flac
,,Porno for Pyros,Porno for Pyros - Sadness,TF2:\Flac\Porno for Pyros\Porno for Pyros - Sadness\00. Porno for Pyros - Hidden Track One Audio.flac,f:\Flac\Porno for Pyros\Porno for Pyros - Sadness\00. Porno for Pyros - Hidden Track One Audio.flac
,,Porno for Pyros,Porno for Pyros - Sadness,TF2:\Flac\Porno for Pyros\Porno for Pyros - Sadness\01. Porno for Pyros - Sadness (album version).flac,f:\Flac\Porno for Pyros\Porno for Pyros - Sadness\01. Porno for Pyros - Sadness (album version).flac
,,Porno for Pyros,Porno for Pyros - Sadness,TF2:\Flac\Porno for Pyros\Porno for Pyros - Sadness\02. Porno for Pyros - A Little Sadness.flac,f:\Flac\Porno for Pyros\Porno for Pyros - Sadness\02. Porno for Pyros - A Little Sadness.flac
,,Porno for Pyros,Porno for Pyros - Sadness,TF2:\Flac\Porno for Pyros\Porno for Pyros - Sadness\03. Porno for Pyros - Cook the Rice (live).flac,f:\Flac\Porno for Pyros\Porno for Pyros - Sadness\03. Porno for Pyros - Cook the Rice (live).flac
,,Porno for Pyros,Porno for Pyros - Sadness,TF2:\Flac\Porno for Pyros\Porno for Pyros - Sadness\04. Porno for Pyros - Pets (live).flac,f:\Flac\Porno for Pyros\Porno for Pyros - Sadness\04. Porno for Pyros - Pets (live).flac
,,Porno for Pyros,Porno for Pyros - Sadness,TF2:\Flac\Porno for Pyros\Porno for Pyros - Sadness\05. Porno for Pyros - Pete's Dad (live).flac,f:\Flac\Porno for Pyros\Porno for Pyros - Sadness\05. Porno for Pyros - Pete's Dad (live).flac
,,Queen,Queen - A Kind of Magic,TF2:\Flac\Queen\Queen - A Kind of Magic\00. Queen - Hidden Track One Audio.flac,f:\Flac\Queen\Queen - A Kind of Magic\00. Queen - Hidden Track One Audio.flac
,,Queen,Queen - A Kind of Magic,TF2:\Flac\Queen\Queen - A Kind of Magic\01. Queen - One Vision.flac,f:\Flac\Queen\Queen - A Kind of Magic\01. Queen - One Vision.flac
,,Queen,Queen - A Kind of Magic,TF2:\Flac\Queen\Queen - A Kind of Magic\02. Queen - A Kind of Magic.flac,f:\Flac\Queen\Queen - A Kind of Magic\02. Queen - A Kind of Magic.flac
,,Queen,Queen - A Kind of Magic,TF2:\Flac\Queen\Queen - A Kind of Magic\03. Queen - One Year of Love.flac,f:\Flac\Queen\Queen - A Kind of Magic\03. Queen - One Year of Love.flac
,,Queen,Queen - A Kind of Magic,TF2:\Flac\Queen\Queen - A Kind of Magic\04. Queen - Pain Is So Close to Pleasure.flac,f:\Flac\Queen\Queen - A Kind of Magic\04. Queen - Pain Is So Close to Pleasure.flac
,,Queen,Queen - A Kind of Magic,TF2:\Flac\Queen\Queen - A Kind of Magic\05. Queen - Friends Will Be Friends.flac,f:\Flac\Queen\Queen - A Kind of Magic\05. Queen - Friends Will Be Friends.flac
,,Queen,Queen - A Kind of Magic,TF2:\Flac\Queen\Queen - A Kind of Magic\06. Queen - Who Wants to Live Forever.flac,f:\Flac\Queen\Queen - A Kind of Magic\06. Queen - Who Wants to Live Forever.flac
,,Queen,Queen - A Kind of Magic,TF2:\Flac\Queen\Queen - A Kind of Magic\07. Queen - Gimme the Prize (Kurgan's Theme).flac,f:\Flac\Queen\Queen - A Kind of Magic\07. Queen - Gimme the Prize (Kurgan's Theme).flac
,,Queen,Queen - A Kind of Magic,TF2:\Flac\Queen\Queen - A Kind of Magic\08. Queen - Don't Lose Your Head.flac,f:\Flac\Queen\Queen - A Kind of Magic\08. Queen - Don't Lose Your Head.flac
,,Queen,Queen - A Kind of Magic,TF2:\Flac\Queen\Queen - A Kind of Magic\09. Queen - Princes of the Universe.flac,f:\Flac\Queen\Queen - A Kind of Magic\09. Queen - Princes of the Universe.flac
,,Queen,Queen - A Kind of Magic,TF2:\Flac\Queen\Queen - A Kind of Magic\10. Queen - Forever.flac,f:\Flac\Queen\Queen - A Kind of Magic\10. Queen - Forever.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\00. Queen - Hidden Track One Audio.flac,f:\Flac\Queen\Queen - Queen\00. Queen - Hidden Track One Audio.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\01. Queen - Keep Yourself Alive.flac,f:\Flac\Queen\Queen - Queen\01. Queen - Keep Yourself Alive.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\02. Queen - Doing All Right.flac,f:\Flac\Queen\Queen - Queen\02. Queen - Doing All Right.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\03. Queen - Great King Rat.flac,f:\Flac\Queen\Queen - Queen\03. Queen - Great King Rat.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\04. Queen - My Fairy King.flac,f:\Flac\Queen\Queen - Queen\04. Queen - My Fairy King.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\05. Queen - Liar.flac,f:\Flac\Queen\Queen - Queen\05. Queen - Liar.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\06. Queen - The Night Comes Down.flac,f:\Flac\Queen\Queen - Queen\06. Queen - The Night Comes Down.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\07. Queen - Modern Times Rock ?n? Roll.flac,f:\Flac\Queen\Queen - Queen\07. Queen - Modern Times Rock ?n? Roll.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\08. Queen - Son and Daughter.flac,f:\Flac\Queen\Queen - Queen\08. Queen - Son and Daughter.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\09. Queen - Jesus.flac,f:\Flac\Queen\Queen - Queen\09. Queen - Jesus.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\10. Queen - Seven Seas of Rhye?.flac,f:\Flac\Queen\Queen - Queen\10. Queen - Seven Seas of Rhye?.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\11. Queen - Mad the Swine.flac,f:\Flac\Queen\Queen - Queen\11. Queen - Mad the Swine.flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\12. Queen - Keep Yourself Alive (long-lost re-take).flac,f:\Flac\Queen\Queen - Queen\12. Queen - Keep Yourself Alive (long-lost re-take).flac
,,Queen,Queen - Queen,TF2:\Flac\Queen\Queen - Queen\13. Queen - Liar (John Luongo & Gary Hellman 1991 remix).flac,f:\Flac\Queen\Queen - Queen\13. Queen - Liar (John Luongo & Gary Hellman 1991 remix).flac
,,Rage Against the Machine,Rage Against the Machine - Evil Empire (Disc 1 of 2),TF2:\Flac\Rage Against the Machine\Rage Against the Machine - Evil Empire (Disc 1 of 2)\01. Rage Against the Machine - Bombtrack.flac,f:\Flac\Rage Against the Machine\Rage Against the Machine - Evil Empire (Disc 1 of 2)\01. Rage Against the Machine - Bombtrack.flac
,,Rage Against the Machine,Rage Against the Machine - Evil Empire (Disc 1 of 2),TF2:\Flac\Rage Against the Machine\Rage Against the Machine - Evil Empire (Disc 1 of 2)\02. Rage Against the Machine - Killing in the Name.flac,f:\Flac\Rage Against the Machine\Rage Against the Machine - Evil Empire (Disc 1 of 2)\02. Rage Against the Machine - Killing in the Name.flac
,,Rage Against the Machine,Rage Against the Machine - Evil Empire (Disc 1 of 2),TF2:\Flac\Rage Against the Machine\Rage Against the Machine - Evil Empire (Disc 1 of 2)\03. Rage Against the Machine - Take the Power Back.flac,f:\Flac\Rage Against the Machine\Rage Against the Machine - Evil Empire (Disc 1 of 2)\03. Rage Against the Machine - Take the Power Back.flac
,,Rage Against the Machine,Rage Against the Machine - Evil Empire (Disc 1 of 2),TF2:\Flac\Rage Against the Machine\Rage Against the Machine - Evil Empire (Disc 1 of 2)\04. Rage Against the Machine - Settle for Nothing.flac,f:\Flac\Rage Against the Machine\Rage Against the Machine - Evil Empire (Disc 1 of 2)\04. Rage Against the Machine - Settle for Nothing.flac
,,Rage Against the Machine,Rage Against the Machine - Evil Empire (Disc 1 of 2),TF2:\Flac\Rage Against the Machine\Rage Against the Machine - Evil Empire (Disc 1 of 2)\05. Rage Against the Machine - Bullet in the Head.flac,f:\Flac\Rage Against the Machine\Rage Against the Machine - Evil Empire (Disc 1 of 2)\05. Rage Against the Machine - Bullet in the Head.flac
